time	value
2002-10-23	898.2
2002-10-24	909.9
2002-10-25	902.5
2002-10-26	908.9
2002-10-27	906.5
2002-10-28	922.8
2002-10-29	919.7
2002-10-30	914.3
2002-10-31	917.8
2002-11-01	917.6
2002-11-02	912.9
2002-11-03	908
2002-11-04	913
2002-11-05	921.7
2002-11-06	918.5
2002-11-07	908.5
2002-11-08	909.1
2002-11-09	898.9
2002-11-10	907.7
2002-11-11	903.8
2002-11-12	909.8
2002-11-13	900.6
2002-11-14	895
2002-11-15	897
2002-11-16	898.9
2002-11-17	908.8
2002-11-18	914.5
2002-11-19	912.4
2002-11-20	911.6
2002-11-21	902.4
2002-11-22	901.9
2002-11-23	908.4
2002-11-24	910.1
2002-11-25	905.5
2002-11-26	912.8
2002-11-27	916.7
2002-11-28	912.7
2002-11-29	913.8
2002-11-30	917.9
2002-12-01	911.8
2002-12-02	903.2
2002-12-03	911
2002-12-04	914.4
2002-12-05	918.3
2002-12-06	922.4
2002-12-07	921
2002-12-08	922.7
2002-12-09	921.4
2002-12-10	920.2
2002-12-11	920.3
2002-12-12	918.7
2002-12-13	920.9
2002-12-14	918.7
2002-12-15	913.1
2002-12-16	910.5
2002-12-17	916.5
2002-12-18	925.7
2002-12-19	926.2
2002-12-20	917.2
2002-12-21	915.5
2002-12-22	908.9
2002-12-23	912.4
2002-12-24	912.7
2002-12-25	915.3
2002-12-26	908.8
2002-12-27	901
2002-12-28	899.8
2002-12-29	903.5
2002-12-30	898.6
2002-12-31	907.6
2003-01-01	903.3
2003-01-02	888.6
2003-01-03	893.9
2003-01-04	902.5
2003-01-05	907.7
2003-01-06	908.2
2003-01-07	913.3
2003-01-08	911.6
2003-01-09	913.2
2003-01-10	918.5
2003-01-11	927.2
2003-01-12	927.4
2003-01-13	921
2003-01-14	924.9
2003-01-15	921.9
2003-01-16	922.7
2003-01-17	919.2
2003-01-18	914.9
2003-01-19	907.5
2003-01-20	904.2
2003-01-21	895
2003-01-22	895.9
2003-01-23	911.8
2003-01-24	930.4
2003-01-25	927.8
2003-01-26	924
2003-01-27	920.8
2003-01-28	907.7
2003-01-29	896.3
2003-01-30	896.8
2003-01-31	909.2
2003-02-01	914.4
2003-02-02	905.1
2003-02-03	892
2003-02-04	891.1
2003-02-05	899.6
2003-02-06	913.5
2003-02-07	918
2003-02-08	920.7
2003-02-09	919
2003-02-10	920.5
2003-02-11	923.7
2003-02-12	924.4
2003-02-13	923.1
2003-02-14	924.3
2003-02-15	927.7
2003-02-16	929.6
2003-02-17	930.3
2003-02-18	924.5
2003-02-19	918.3
2003-02-20	914.8
2003-02-21	920.2
2003-02-22	924.1
2003-02-23	926.9
2003-02-24	926.7
2003-02-25	921
2003-02-26	915.3
2003-02-27	916.3
2003-02-28	921.4
2003-03-01	918.1
2003-03-02	910.8
2003-03-03	916.2
2003-03-04	920.4
2003-03-05	918.1
2003-03-06	913.2
2003-03-07	919.4
2003-03-08	917.2
2003-03-09	918.9
2003-03-10	922.2
2003-03-11	916.3
2003-03-12	919.3
2003-03-13	930.9
2003-03-14	931.2
2003-03-15	935.9
2003-03-16	938.3
2003-03-17	930.8
2003-03-18	929.9
2003-03-19	925.5
2003-03-20	922
2003-03-21	923
2003-03-22	924.3
2003-03-23	925.7
2003-03-24	925.3
2003-03-25	922.5
2003-03-26	919.9
2003-03-27	917.8
2003-03-28	915.8
2003-03-29	914.4
2003-03-30	915.5
2003-03-31	921.1
2003-04-01	912.9
2003-04-02	903
2003-04-03	915
2003-04-04	923.5
2003-04-05	920
2003-04-06	920.3
2003-04-07	920.8
2003-04-08	919
2003-04-09	911.4
2003-04-10	903.6
2003-04-11	909.1
2003-04-12	915
2003-04-13	921.8
2003-04-14	920.7
2003-04-15	923.7
2003-04-16	926.3
2003-04-17	929
2003-04-18	925.9
2003-04-19	916.2
2003-04-20	911.9
2003-04-21	914
2003-04-22	915.6
2003-04-23	916.3
2003-04-24	918.3
2003-04-25	917
2003-04-26	909.2
2003-04-27	910
2003-04-28	908.7
2003-04-29	911.4
2003-04-30	910.6
2003-05-01	916.7
2003-05-02	914.2
2003-05-03	917.4
2003-05-04	920.5
2003-05-05	915.7
2003-05-06	919.2
2003-05-07	922.9
2003-05-08	918.5
2003-05-09	917.2
2003-05-10	920.2
2003-05-11	920.6
2003-05-12	916.9
2003-05-13	913.9
2003-05-14	917.3
2003-05-15	921.3
2003-05-16	917.4
2003-05-17	913.1
2003-05-18	913.7
2003-05-19	911.8
2003-05-20	914.9
2003-05-21	920.4
2003-05-22	921.9
2003-05-23	915.7
2003-05-24	910.9
2003-05-25	915.6
2003-05-26	922.8
2003-05-27	925.5
2003-05-28	924.3
2003-05-29	920.7
2003-05-30	918
2003-05-31	916.1
2003-06-01	916.1
2003-06-02	914.8
2003-06-03	917.1
2003-06-04	917.8
2003-06-05	921.3
2003-06-06	922.8
2003-06-07	921.3
2003-06-08	916.7
2003-06-09	920.8
2003-06-10	919.2
2003-06-11	921.8
2003-06-12	922.1
2003-06-13	923.8
2003-06-14	922.8
2003-06-15	921.2
2003-06-16	918.7
2003-06-17	916.2
2003-06-18	918.9
2003-06-19	921.4
2003-06-20	919
2003-06-21	919.8
2003-06-22	916.4
2003-06-23	912.8
2003-06-24	919.5
2003-06-25	922.1
2003-06-26	919.3
2003-06-27	917.9
2003-06-28	917.1
2003-06-29	913.2
2003-06-30	909
2003-07-01	905
2003-07-02	905.6
2003-07-03	909.9
2003-07-04	913.7
2003-07-05	916
2003-07-06	921.3
2003-07-07	924.1
2003-07-08	922.9
2003-07-09	920.7
2003-07-10	920.4
2003-07-11	920.5
2003-07-12	922.2
2003-07-13	922.2
2003-07-14	919.8
2003-07-15	916.9
2003-07-16	914.3
