gof	precipSeconds	a0	a1	kSatSnow	densDrySnow	specCapRet	emissivitySnowMin	emissivitySnowMax	tempAir_crit	albedoMin	albedoMax	agingRate_tAirPos	agingRate_tAirNeg	soilDepth	soilDens	soilSpecHeat	weightAirTemp
0.1031339	86400	0.004473087	0.0006114415	1.355686e-05	450	0.05	0.8307851	0.99	-0.1519184	0.3663804	0.8652711	1.109e-06	4.621e-07	0.1	1300	2.182	0.2818186
0.0845058	86400	0.0001804233	0.001215575	1.748014e-05	450	0.05	0.8288979	0.99	-0.1892576	0.5715582	0.8769072	1.109e-06	4.621e-07	0.1	1300	2.182	0.4536363
0.1232392	86400	0.004512689	0.001357268	1.591347e-05	450	0.05	0.827283	0.99	-0.1043342	0.4412739	0.8387848	1.109e-06	4.621e-07	0.1	1300	2.182	0.2589076
0.0910775	86400	0.0007254693	0.001558718	1.394446e-05	450	0.05	0.836697	0.99	0.2341289	0.5066462	0.867923	1.109e-06	4.621e-07	0.1	1300	2.182	0.4939499
0.08117215	86400	0.001053801	0.0007767393	3.873499e-05	450	0.05	0.8299288	0.99	0.2840406	0.4862316	0.8958784	1.109e-06	4.621e-07	0.1	1300	2.182	0.3263958
0.07714041	86400	0.002732575	0.0005609948	7.816353e-06	450	0.05	0.8462537	0.99	0.3712829	0.5441186	0.8427879	1.109e-06	4.621e-07	0.1	1300	2.182	0.4674659
0.1038485	86400	0.001544177	0.001457128	1.705954e-05	450	0.05	0.8316922	0.99	0.04521232	0.4898051	0.8541556	1.109e-06	4.621e-07	0.1	1300	2.182	0.588739
0.1009671	86400	0.001432182	0.001323443	4.514675e-05	450	0.05	0.8277781	0.99	0.02474019	0.4840742	0.8044597	1.109e-06	4.621e-07	0.1	1300	2.182	0.3603059
0.1098602	86400	0.001904245	0.001259005	1.895692e-05	450	0.05	0.8354257	0.99	-0.06222555	0.4371829	0.8094206	1.109e-06	4.621e-07	0.1	1300	2.182	0.3055969
0.1164994	86400	0.001836744	0.001198626	2.823161e-05	450	0.05	0.8276701	0.99	-0.4396174	0.4717314	0.8309347	1.109e-06	4.621e-07	0.1	1300	2.182	0.4271938
0.09057417	86400	0.003531297	0.001145826	5.210527e-05	450	0.05	0.8379355	0.99	0.2246418	0.5455578	0.8237473	1.109e-06	4.621e-07	0.1	1300	2.182	0.5564376
0.1184978	86400	0.002552628	0.001543165	1.625877e-05	450	0.05	0.8060713	0.99	-0.004365276	0.5556203	0.871163	1.109e-06	4.621e-07	0.1	1300	2.182	0.2348154
0.1053622	86400	0.001158746	0.001619921	3.659105e-05	450	0.05	0.8282665	0.99	0.1608348	0.5015592	0.8310052	1.109e-06	4.621e-07	0.1	1300	2.182	0.4449796
0.08769631	86400	0.002589682	0.0002336941	1.862888e-05	450	0.05	0.8417134	0.99	0.2138176	0.5999633	0.818776	1.109e-06	4.621e-07	0.1	1300	2.182	0.3718052
0.08749412	86400	0.003295107	0.0007367974	4.329223e-05	450	0.05	0.8310242	0.99	0.1121754	0.4827884	0.8641356	1.109e-06	4.621e-07	0.1	1300	2.182	0.2985674
0.08077606	86400	0.001610328	0.0005917124	2.295731e-05	450	0.05	0.8346498	0.99	0.2088173	0.5637518	0.841268	1.109e-06	4.621e-07	0.1	1300	2.182	0.3392876
0.1101752	86400	0.001921893	0.001394486	3.914149e-05	450	0.05	0.8390649	0.99	-0.1106830	0.4956211	0.8005376	1.109e-06	4.621e-07	0.1	1300	2.182	0.3677215
0.1150707	86400	0.001082055	0.001627001	2.545191e-05	450	0.05	0.8099311	0.99	-0.01872952	0.5134344	0.8405288	1.109e-06	4.621e-07	0.1	1300	2.182	0.471151
0.0989975	86400	0.002898199	0.001776443	7.212255e-06	450	0.05	0.8434826	0.99	0.4833673	0.5574915	0.8815735	1.109e-06	4.621e-07	0.1	1300	2.182	0.2287586
0.09575562	86400	0.001940034	0.001311627	3.29e-05	450	0.05	0.8334864	0.99	0.2586515	0.5042382	0.8240037	1.109e-06	4.621e-07	0.1	1300	2.182	0.3783749
0.1098755	86400	0.004640729	0.0009563508	9.334275e-06	450	0.05	0.829062	0.99	0.0426569	0.4271168	0.8362173	1.109e-06	4.621e-07	0.1	1300	2.182	0.2166735
0.1138922	86400	0.002957824	0.001379576	1.311112e-05	450	0.05	0.849803	0.99	-0.2520797	0.4809583	0.8374584	1.109e-06	4.621e-07	0.1	1300	2.182	0.393413
0.09418546	86400	0.003357849	0.001180574	4.503589e-05	450	0.05	0.8258311	0.99	0.1554430	0.5333517	0.8813139	1.109e-06	4.621e-07	0.1	1300	2.182	0.3235577
0.09648716	86400	0.001688809	0.001208486	2.07208e-05	450	0.05	0.8396594	0.99	-0.03818555	0.5390787	0.8578014	1.109e-06	4.621e-07	0.1	1300	2.182	0.2144834
0.1081490	86400	0.002839405	0.001427162	1.615182e-05	450	0.05	0.8430307	0.99	0.09004947	0.5144235	0.8497965	1.109e-06	4.621e-07	0.1	1300	2.182	0.4830748
0.09364495	86400	0.002685837	0.001275341	1.493773e-05	450	0.05	0.821474	0.99	0.249068	0.5838639	0.8822746	1.109e-06	4.621e-07	0.1	1300	2.182	0.3184938
0.09250173	86400	0.003828092	0.001125755	1.060074e-05	450	0.05	0.8215835	0.99	0.4636646	0.5281844	0.8287372	1.109e-06	4.621e-07	0.1	1300	2.182	0.3743681
0.08685093	86400	0.002028226	0.0003298146	2.980429e-05	450	0.05	0.838128	0.99	0.242262	0.5370585	0.8525687	1.109e-06	4.621e-07	0.1	1300	2.182	0.4069196
0.1060900	86400	0.001969671	0.001422419	2.210824e-05	450	0.05	0.8401008	0.99	0.05388875	0.5027595	0.8175372	1.109e-06	4.621e-07	0.1	1300	2.182	0.4220273
0.1169660	86400	0.001854462	0.001793827	2.855932e-05	450	0.05	0.8281561	0.99	0.06261476	0.5587819	0.8116922	1.109e-06	4.621e-07	0.1	1300	2.182	0.3599523
0.07704104	86400	0.004371906	0.0006858823	6.241474e-06	450	0.05	0.8305638	0.99	0.4337733	0.5111668	0.8357904	1.109e-06	4.621e-07	0.1	1300	2.182	0.4614139
0.1124825	86400	0.002940856	0.001603547	8.005278e-06	450	0.05	0.8285039	0.99	0.2023204	0.5233861	0.8472076	1.109e-06	4.621e-07	0.1	1300	2.182	0.5862265
0.09083315	86400	0.003044506	0.0006820456	2.104453e-05	450	0.05	0.8331873	0.99	0.05592984	0.4576869	0.8230449	1.109e-06	4.621e-07	0.1	1300	2.182	0.3660327
0.08910416	86400	0.004259122	0.0002030174	6.96364e-06	450	0.05	0.8189516	0.99	0.2298787	0.5383143	0.8335678	1.109e-06	4.621e-07	0.1	1300	2.182	0.217963
0.08061564	86400	0.0003983315	0.0009087108	2.886224e-05	450	0.05	0.8403649	0.99	0.1709333	0.5348778	0.8546067	1.109e-06	4.621e-07	0.1	1300	2.182	0.3120887
0.08769255	86400	0.002348553	0.0004269282	1.544812e-05	450	0.05	0.8358238	0.99	0.1783965	0.5529597	0.8154665	1.109e-06	4.621e-07	0.1	1300	2.182	0.2629399
0.0808296	86400	0.002280960	0.001291543	5.783956e-06	450	0.05	0.8383512	0.99	0.2623530	0.5883583	0.887058	1.109e-06	4.621e-07	0.1	1300	2.182	0.3140829
0.09234703	86400	0.003726106	0.0006042337	1.265014e-05	450	0.05	0.8327768	0.99	0.1018528	0.4748778	0.8334323	1.109e-06	4.621e-07	0.1	1300	2.182	0.2768798
0.1125554	86400	0.003102218	0.001444829	1.424335e-05	450	0.05	0.8254996	0.99	0.1316386	0.5120009	0.8366198	1.109e-06	4.621e-07	0.1	1300	2.182	0.3326539
0.08201192	86400	0.002322195	0.0004484554	1.433978e-05	450	0.05	0.8421959	0.99	0.3187489	0.4641117	0.8224191	1.109e-06	4.621e-07	0.1	1300	2.182	0.3508083
0.1074313	86400	0.003631623	0.0009755354	8.999253e-06	450	0.05	0.8218702	0.99	-0.08985503	0.5634128	0.8207174	1.109e-06	4.621e-07	0.1	1300	2.182	0.2238618
0.09143209	86400	0.004445401	0.001012436	2.792476e-05	450	0.05	0.836972	0.99	0.1873987	0.5294161	0.8986576	1.109e-06	4.621e-07	0.1	1300	2.182	0.6153378
0.0945707	86400	0.002649662	0.001365256	1.111620e-05	450	0.05	0.8138582	0.99	0.4171655	0.5683235	0.8283868	1.109e-06	4.621e-07	0.1	1300	2.182	0.395633
0.1137609	86400	0.003672828	0.001745880	3.023222e-05	450	0.05	0.8344668	0.99	0.4253732	0.4560243	0.8071726	1.109e-06	4.621e-07	0.1	1300	2.182	0.4318104
0.09742855	86400	0.001116377	0.0001347144	2.025569e-05	450	0.05	0.8071007	0.99	0.3957472	0.3644674	0.8889496	1.109e-06	4.621e-07	0.1	1300	2.182	0.2738503
0.1010578	86400	0.003699703	0.001102443	1.208274e-05	450	0.05	0.8350972	0.99	0.1847957	0.4774155	0.8609831	1.109e-06	4.621e-07	0.1	1300	2.182	0.541283
0.09002365	86400	0.001477254	0.001038377	4.450631e-05	450	0.05	0.8244394	0.99	-0.2709695	0.5190562	0.8616909	1.109e-06	4.621e-07	0.1	1300	2.182	0.4755367
0.1130909	86400	0.003774354	0.001783913	3.81592e-05	450	0.05	0.8457255	0.99	0.3541413	0.4751173	0.8196813	1.109e-06	4.621e-07	0.1	1300	2.182	0.5006368
0.09736958	86400	0.002698438	0.001087442	3.106671e-05	450	0.05	0.823841	0.99	-0.1285123	0.5543336	0.8939388	1.109e-06	4.621e-07	0.1	1300	2.182	0.4033268
0.0858891	86400	0.001617384	0.0003209167	2.579114e-05	450	0.05	0.8246823	0.99	0.4224823	0.4184738	0.8382318	1.109e-06	4.621e-07	0.1	1300	2.182	0.2222542
0.09712406	86400	0.003121695	0.001337929	3.058724e-05	450	0.05	0.837303	0.99	0.1495564	0.5869764	0.8485189	1.109e-06	4.621e-07	0.1	1300	2.182	0.6763168
0.08358987	86400	0.001725915	0.001060566	2.353922e-05	450	0.05	0.8297244	0.99	0.2912812	0.5254203	0.8656492	1.109e-06	4.621e-07	0.1	1300	2.182	0.2949445
0.1152325	86400	0.002645738	0.001658289	1.131424e-05	450	0.05	0.8168193	0.99	0.2691435	0.5770525	0.8080139	1.109e-06	4.621e-07	0.1	1300	2.182	0.3037895
0.08092397	86400	0.003592422	0.001107984	2.592343e-05	450	0.05	0.8412488	0.99	0.4953932	0.5317529	0.8433638	1.109e-06	4.621e-07	0.1	1300	2.182	0.4416045
0.093976	86400	0.003999538	0.001074570	1.996756e-05	450	0.05	0.8341337	0.99	0.3673689	0.493623	0.8200927	1.109e-06	4.621e-07	0.1	1300	2.182	0.3636841
0.1059734	86400	0.003166898	0.001313583	2.414460e-06	450	0.05	0.8199897	0.99	0.2851045	0.4905083	0.8267794	1.109e-06	4.621e-07	0.1	1300	2.182	0.2776662
0.1006455	86400	0.003641258	0.0009868438	7.458081e-06	450	0.05	0.8032414	0.99	0.348979	0.3521475	0.8573745	1.109e-06	4.621e-07	0.1	1300	2.182	0.3443031
