gof	precipSeconds	a0	a1	kSatSnow	densDrySnow	specCapRet	emissivitySnowMin	emissivitySnowMax	tempAir_crit	albedoMin	albedoMax	agingRate_tAirPos	agingRate_tAirNeg	soilDepth	soilDens	soilSpecHeat	weightAirTemp
0.1371891	86400	0.003680511	0.001291421	1.259004e-05	450	0.05	0.8438264	0.99	-0.3503537	0.4673159	0.8385182	1.109e-06	4.621e-07	0.1	1300	2.182	0.5825874
0.1369870	86400	0.003170792	0.001623669	5.116873e-05	450	0.05	0.8134214	0.99	0.4083738	0.4700991	0.8055186	1.109e-06	4.621e-07	0.1	1300	2.182	0.2543921
0.1425043	86400	0.003230403	0.0005121797	5.307431e-05	450	0.05	0.8021494	0.99	-0.2628836	0.4827837	0.8848943	1.109e-06	4.621e-07	0.1	1300	2.182	0.4157211
0.1402135	86400	0.004576717	0.001593660	2.939892e-05	450	0.05	0.849122	0.99	-0.009878708	0.4167552	0.8940948	1.109e-06	4.621e-07	0.1	1300	2.182	0.3367389
0.1393043	86400	0.003554631	0.001704191	5.485076e-05	450	0.05	0.8329787	0.99	-0.09556121	0.3806394	0.8780622	1.109e-06	4.621e-07	0.1	1300	2.182	0.6273132
0.133538	86400	0.0009122754	0.001263404	1.95357e-05	450	0.05	0.8188177	0.99	0.01810286	0.3704103	0.8148131	1.109e-06	4.621e-07	0.1	1300	2.182	0.551578
0.1354171	86400	0.0009778528	0.001311333	1.320252e-05	450	0.05	0.8460611	0.99	-0.01630614	0.3847554	0.8457059	1.109e-06	4.621e-07	0.1	1300	2.182	0.2147255
0.1596394	86400	0.0003167683	0.001754718	1.650263e-06	450	0.05	0.8389405	0.99	0.1434310	0.3881676	0.8683578	1.109e-06	4.621e-07	0.1	1300	2.182	0.5063046
0.1435144	86400	0.001442748	0.001395374	7.070852e-06	450	0.05	0.8318518	0.99	0.2353664	0.4322241	0.8095088	1.109e-06	4.621e-07	0.1	1300	2.182	0.4081352
0.1319984	86400	0.004015583	0.001603066	5.10381e-05	450	0.05	0.840974	0.99	0.0781971	0.5487484	0.8703865	1.109e-06	4.621e-07	0.1	1300	2.182	0.2485224
0.1444275	86400	0.001397519	0.0009624033	2.548224e-05	450	0.05	0.8064625	0.99	0.2534014	0.5687281	0.8452483	1.109e-06	4.621e-07	0.1	1300	2.182	0.4834728
0.1414793	86400	0.0022183	0.001788860	7.332148e-06	450	0.05	0.8481246	0.99	-0.4811876	0.4197073	0.885076	1.109e-06	4.621e-07	0.1	1300	2.182	0.6766968
0.1411384	86400	0.003293868	0.001495139	9.24076e-06	450	0.05	0.835499	0.99	0.3879779	0.4203591	0.8217511	1.109e-06	4.621e-07	0.1	1300	2.182	0.5206083
0.129341	86400	0.001711601	0.001340001	5.346492e-05	450	0.05	0.8417828	0.99	-0.1749593	0.5854215	0.8833049	1.109e-06	4.621e-07	0.1	1300	2.182	0.2091830
0.1493326	86400	0.004079868	0.001802590	2.945325e-05	450	0.05	0.8287202	0.99	0.3014311	0.4302334	0.8157098	1.109e-06	4.621e-07	0.1	1300	2.182	0.2370223
0.1754698	86400	0.001465982	0.0006128722	8.382556e-06	450	0.05	0.8383511	0.99	0.4334613	0.356551	0.8689017	1.109e-06	4.621e-07	0.1	1300	2.182	0.2319349
0.1396245	86400	0.002143023	0.001808823	3.85944e-05	450	0.05	0.8230847	0.99	-0.3614404	0.5379553	0.8361569	1.109e-06	4.621e-07	0.1	1300	2.182	0.533785
0.1384361	86400	0.004151584	0.001086722	1.036162e-05	450	0.05	0.8478086	0.99	0.03730558	0.3527204	0.8186082	1.109e-06	4.621e-07	0.1	1300	2.182	0.3904601
0.1636607	86400	0.002137896	0.0005332805	1.446611e-05	450	0.05	0.818356	0.99	0.3748876	0.3549826	0.856413	1.109e-06	4.621e-07	0.1	1300	2.182	0.4747591
0.1597844	86400	0.003442248	0.0001700300	2.31958e-05	450	0.05	0.8325278	0.99	-0.3145367	0.4404795	0.8011156	1.109e-06	4.621e-07	0.1	1300	2.182	0.3331263
0.1720159	86400	0.001114363	0.0003425180	2.087484e-05	450	0.05	0.8145647	0.99	0.00624937	0.4139626	0.8136553	1.109e-06	4.621e-07	0.1	1300	2.182	0.547438
0.1399088	86400	0.002995232	0.0008330942	4.757847e-05	450	0.05	0.8474333	0.99	0.4001191	0.3833696	0.8289906	1.109e-06	4.621e-07	0.1	1300	2.182	0.2462381
0.1305876	86400	0.001089940	0.0009699137	2.362719e-05	450	0.05	0.8121764	0.99	-0.4642672	0.5615377	0.8106315	1.109e-06	4.621e-07	0.1	1300	2.182	0.578573
0.1366373	86400	0.003585963	0.001545055	3.027889e-05	450	0.05	0.8124407	0.99	0.3543045	0.3581334	0.8769245	1.109e-06	4.621e-07	0.1	1300	2.182	0.673125
0.1484938	86400	0.004208915	0.001832048	4.680483e-05	450	0.05	0.8068688	0.99	0.3902171	0.4223159	0.8406114	1.109e-06	4.621e-07	0.1	1300	2.182	0.3644873
0.1352018	86400	0.004047442	0.0006089834	2.78199e-05	450	0.05	0.8271421	0.99	-0.1167736	0.3753812	0.824183	1.109e-06	4.621e-07	0.1	1300	2.182	0.2680935
0.1738798	86400	0.004217987	0.0001044767	1.826881e-05	450	0.05	0.8211123	0.99	0.04491694	0.4737242	0.8167657	1.109e-06	4.621e-07	0.1	1300	2.182	0.3007819
0.1693703	86400	0.002828371	0.001562430	9.374663e-07	450	0.05	0.8486437	0.99	-0.3780691	0.4296731	0.8794725	1.109e-06	4.621e-07	0.1	1300	2.182	0.5011543
0.1768396	86400	0.0002831563	0.0005556959	2.694805e-05	450	0.05	0.845611	0.99	0.08564154	0.4649571	0.810081	1.109e-06	4.621e-07	0.1	1300	2.182	0.5956632
0.1282988	86400	0.002902567	0.000990565	4.762564e-05	450	0.05	0.8049022	0.99	-0.2017164	0.5932833	0.8724412	1.109e-06	4.621e-07	0.1	1300	2.182	0.4899492
0.1355328	86400	0.002191178	0.001522500	2.226761e-05	450	0.05	0.824187	0.99	0.3131043	0.4037579	0.8354753	1.109e-06	4.621e-07	0.1	1300	2.182	0.6464923
0.1431228	86400	0.0001021482	0.001078241	4.537762e-05	450	0.05	0.8014084	0.99	0.2037134	0.480581	0.8987671	1.109e-06	4.621e-07	0.1	1300	2.182	0.3225368
0.1500311	86400	0.004361724	0.0003499297	2.454085e-05	450	0.05	0.8080769	0.99	0.1190990	0.4847949	0.8344072	1.109e-06	4.621e-07	0.1	1300	2.182	0.3132039
0.1336640	86400	0.002062635	0.001423839	4.491861e-05	450	0.05	0.8220817	0.99	0.3254853	0.3926391	0.865713	1.109e-06	4.621e-07	0.1	1300	2.182	0.5449122
0.1681411	86400	0.002696229	0.0002629083	3.882208e-05	450	0.05	0.810992	0.99	-0.2842691	0.4898438	0.8444047	1.109e-06	4.621e-07	0.1	1300	2.182	0.5635159
0.1373548	86400	0.003271145	0.001095642	2.14458e-05	450	0.05	0.8470895	0.99	0.3638238	0.4268984	0.8162146	1.109e-06	4.621e-07	0.1	1300	2.182	0.5031403
0.2351530	86400	0.0001855141	0.0002739533	2.849705e-05	450	0.05	0.8054905	0.99	0.4228352	0.4994312	0.8827577	1.109e-06	4.621e-07	0.1	1300	2.182	0.63948
0.1309055	86400	0.002426158	0.001473889	2.528166e-05	450	0.05	0.80607	0.99	0.1252903	0.4751535	0.8752532	1.109e-06	4.621e-07	0.1	1300	2.182	0.4815474
0.1338963	86400	0.002574663	0.001212651	4.315624e-05	450	0.05	0.8161595	0.99	0.486343	0.4380427	0.8472765	1.109e-06	4.621e-07	0.1	1300	2.182	0.3937371
0.1400784	86400	0.003339622	0.001818863	5.161905e-05	450	0.05	0.8426145	0.99	-0.4590908	0.5157602	0.8967556	1.109e-06	4.621e-07	0.1	1300	2.182	0.4211115
0.1398817	86400	0.003827631	0.000731238	3.674528e-05	450	0.05	0.8140461	0.99	0.2576126	0.4909053	0.8125772	1.109e-06	4.621e-07	0.1	1300	2.182	0.610872
0.1329835	86400	0.004550523	0.001165001	3.317743e-05	450	0.05	0.8496561	0.99	0.2606354	0.4327735	0.8322907	1.109e-06	4.621e-07	0.1	1300	2.182	0.4613294
0.1727151	86400	0.004628584	0.0002235062	1.409577e-05	450	0.05	0.8365604	0.99	0.4796297	0.3864736	0.8224787	1.109e-06	4.621e-07	0.1	1300	2.182	0.4147942
0.1338670	86400	0.003754965	0.001109494	1.925766e-05	450	0.05	0.8492867	0.99	-0.083749	0.4103091	0.8820116	1.109e-06	4.621e-07	0.1	1300	2.182	0.3624362
0.1721043	86400	0.003466212	0.0002113421	2.251046e-05	450	0.05	0.817255	0.99	0.06013412	0.5020813	0.8180163	1.109e-06	4.621e-07	0.1	1300	2.182	0.4225798
0.1359859	86400	0.002483528	0.001771094	3.547857e-05	450	0.05	0.8312053	0.99	-0.1669025	0.5874854	0.8508023	1.109e-06	4.621e-07	0.1	1300	2.182	0.2062879
0.1424114	86400	0.001607068	0.001242210	1.391424e-05	450	0.05	0.8374309	0.99	0.4730646	0.4779499	0.8469741	1.109e-06	4.621e-07	0.1	1300	2.182	0.3449421
0.1489299	86400	0.0006018015	0.001709627	2.388919e-06	450	0.05	0.8071452	0.99	-0.05641714	0.452639	0.815154	1.109e-06	4.621e-07	0.1	1300	2.182	0.6316143
0.1377399	86400	0.002581776	0.001314400	1.107784e-05	450	0.05	0.8406871	0.99	0.1520424	0.4618074	0.8302707	1.109e-06	4.621e-07	0.1	1300	2.182	0.3890161
0.1495374	86400	0.002339092	0.0005986686	3.777957e-05	450	0.05	0.8282172	0.99	-0.03527262	0.4880682	0.8672096	1.109e-06	4.621e-07	0.1	1300	2.182	0.2047755
0.1402015	86400	0.0001574161	0.001457148	1.065051e-05	450	0.05	0.8171577	0.99	0.2674757	0.4352648	0.8596021	1.109e-06	4.621e-07	0.1	1300	2.182	0.4713378
0.1466179	86400	0.004449558	0.0007090198	9.639934e-06	450	0.05	0.8253397	0.99	0.05170918	0.4715053	0.853432	1.109e-06	4.621e-07	0.1	1300	2.182	0.3568575
0.1289999	86400	0.002667361	0.001445242	4.720966e-05	450	0.05	0.8376508	0.99	-0.08934742	0.5181135	0.8487262	1.109e-06	4.621e-07	0.1	1300	2.182	0.2653239
0.1406145	86400	0.002622585	0.0007129206	4.398448e-05	450	0.05	0.8098103	0.99	0.1600596	0.377985	0.8747705	1.109e-06	4.621e-07	0.1	1300	2.182	0.5228991
0.2187090	86400	0.001974575	0.0002938734	3.601784e-06	450	0.05	0.819371	0.99	0.4422469	0.5263254	0.8049934	1.109e-06	4.621e-07	0.1	1300	2.182	0.2793524
0.1374619	86400	0.004184354	0.001236409	1.080746e-05	450	0.05	0.8459077	0.99	-0.3472943	0.5341539	0.8710545	1.109e-06	4.621e-07	0.1	1300	2.182	0.309347
0.1700585	86400	0.002833953	0.0004889297	1.372637e-05	450	0.05	0.8079947	0.99	0.3160165	0.5995731	0.8176132	1.109e-06	4.621e-07	0.1	1300	2.182	0.3209703
0.1292426	86400	0.001528402	0.001634924	5.465115e-05	450	0.05	0.8350641	0.99	-0.4169784	0.577174	0.8425188	1.109e-06	4.621e-07	0.1	1300	2.182	0.3680486
0.1382622	86400	0.003193766	0.001045968	1.782456e-05	450	0.05	0.818035	0.99	-0.2163134	0.5715189	0.8975642	1.109e-06	4.621e-07	0.1	1300	2.182	0.6705849
0.1303724	86400	0.0007603127	0.001727215	2.772735e-05	450	0.05	0.8445859	0.99	0.02652430	0.5049576	0.8514228	1.109e-06	4.621e-07	0.1	1300	2.182	0.5264932
0.1287664	86400	0.0004199243	0.001219038	2.610376e-05	450	0.05	0.8284707	0.99	-0.2681104	0.4593105	0.8567238	1.109e-06	4.621e-07	0.1	1300	2.182	0.2553382
0.2048209	86400	0.0006543016	0.0003265405	2.309628e-05	450	0.05	0.8057552	0.99	0.4281449	0.4066769	0.8740648	1.109e-06	4.621e-07	0.1	1300	2.182	0.6543638
0.1347904	86400	0.000892448	0.001466556	1.175161e-05	450	0.05	0.8023685	0.99	-0.05429545	0.4244734	0.8333593	1.109e-06	4.621e-07	0.1	1300	2.182	0.5150984
0.133578	86400	0.003052903	0.001361435	5.381944e-05	450	0.05	0.8361332	0.99	0.2988604	0.3553816	0.8072945	1.109e-06	4.621e-07	0.1	1300	2.182	0.2724673
0.2605753	86400	0.001138585	8.884722e-05	2.58478e-05	450	0.05	0.8288506	0.99	0.4655548	0.543348	0.8803726	1.109e-06	4.621e-07	0.1	1300	2.182	0.3729516
0.1286219	86400	0.003038477	0.001382027	5.036617e-05	450	0.05	0.8030128	0.99	-0.2791195	0.5541202	0.8690738	1.109e-06	4.621e-07	0.1	1300	2.182	0.4657748
0.1606527	86400	0.001553265	0.0005450028	2.654323e-05	450	0.05	0.816882	0.99	-0.3584635	0.5334176	0.8664533	1.109e-06	4.621e-07	0.1	1300	2.182	0.6025949
0.1404623	86400	0.003609817	0.001642158	4.037045e-05	450	0.05	0.829813	0.99	-0.3818826	0.4983583	0.8536317	1.109e-06	4.621e-07	0.1	1300	2.182	0.3533037
0.1656884	86400	0.00039415	0.0007525915	4.369218e-05	450	0.05	0.8275786	0.99	0.00166728	0.5970133	0.85231	1.109e-06	4.621e-07	0.1	1300	2.182	0.3596744
0.1324750	86400	0.001879916	0.001053896	1.799499e-05	450	0.05	0.8402138	0.99	-0.405453	0.5984233	0.824623	1.109e-06	4.621e-07	0.1	1300	2.182	0.2236496
0.1559159	86400	0.004248274	0.0004408034	3.607765e-05	450	0.05	0.845231	0.99	0.2873304	0.4428431	0.8397537	1.109e-06	4.621e-07	0.1	1300	2.182	0.2393071
0.1358366	86400	0.002314593	0.001431855	1.580091e-05	450	0.05	0.8117644	0.99	0.2944919	0.5819942	0.8460396	1.109e-06	4.621e-07	0.1	1300	2.182	0.5757081
0.1960069	86400	0.002180999	9.734918e-05	1.599381e-05	450	0.05	0.8116368	0.99	-0.04118633	0.4389853	0.8412841	1.109e-06	4.621e-07	0.1	1300	2.182	0.6444212
0.1526876	86400	0.0008593258	0.0008558849	4.053627e-05	450	0.05	0.8135586	0.99	0.3494329	0.4152138	0.8869832	1.109e-06	4.621e-07	0.1	1300	2.182	0.5702851
0.1474641	86400	0.001788199	0.0006933644	2.002575e-05	450	0.05	0.8322355	0.99	-0.3969097	0.5453109	0.8418167	1.109e-06	4.621e-07	0.1	1300	2.182	0.2756165
0.136633	86400	0.000485487	0.001016108	1.882928e-05	450	0.05	0.80184	0.99	-0.1228276	0.4027087	0.8400403	1.109e-06	4.621e-07	0.1	1300	2.182	0.4427283
0.1319756	86400	0.002754187	0.0008700395	4.553292e-05	450	0.05	0.812707	0.99	-0.2101833	0.5196444	0.8993078	1.109e-06	4.621e-07	0.1	1300	2.182	0.4106093
0.1580625	86400	0.004053394	0.0003926684	4.470582e-05	450	0.05	0.8390784	0.99	-0.2262592	0.5845429	0.8310516	1.109e-06	4.621e-07	0.1	1300	2.182	0.4647141
0.1467160	86400	0.004335409	0.001844149	1.867498e-05	450	0.05	0.843687	0.99	-0.4741875	0.5951096	0.8948662	1.109e-06	4.621e-07	0.1	1300	2.182	0.338656
0.1284952	86400	0.003704933	0.001033513	3.723109e-05	450	0.05	0.8268774	0.99	-0.001044431	0.5365952	0.8065293	1.109e-06	4.621e-07	0.1	1300	2.182	0.4343537
0.1311356	86400	0.003495103	0.001281224	3.054852e-05	450	0.05	0.8464089	0.99	-0.1501057	0.4926547	0.888018	1.109e-06	4.621e-07	0.1	1300	2.182	0.4065230
0.1401817	86400	0.003778348	0.0008804782	1.713798e-05	450	0.05	0.8333172	0.99	0.1487735	0.45804	0.8349437	1.109e-06	4.621e-07	0.1	1300	2.182	0.4692329
0.1311652	86400	0.003073052	0.001412632	4.272304e-05	450	0.05	0.8273563	0.99	-0.3190298	0.5131297	0.858353	1.109e-06	4.621e-07	0.1	1300	2.182	0.3486647
0.1523066	86400	0.004423263	0.0004266417	5.396451e-05	450	0.05	0.8199289	0.99	0.05843098	0.5068563	0.8197191	1.109e-06	4.621e-07	0.1	1300	2.182	0.658047
0.1438838	86400	0.003263024	0.0005233631	3.102722e-05	450	0.05	0.8158827	0.99	0.07477874	0.5595723	0.8018593	1.109e-06	4.621e-07	0.1	1300	2.182	0.2938265
0.2151365	86400	0.002969122	0.0001372111	4.179869e-05	450	0.05	0.8165369	0.99	0.1821151	0.5752358	0.8557858	1.109e-06	4.621e-07	0.1	1300	2.182	0.687627
0.1539470	86400	0.0006310225	0.0008480336	1.002759e-05	450	0.05	0.8261556	0.99	-0.3671289	0.5742388	0.8206112	1.109e-06	4.621e-07	0.1	1300	2.182	0.4471654
0.1450149	86400	0.00362445	0.0006230201	3.403094e-05	450	0.05	0.8359819	0.99	-0.2855535	0.5787586	0.8667822	1.109e-06	4.621e-07	0.1	1300	2.182	0.4011935
0.1472526	86400	0.001420015	0.0009481182	6.777806e-06	450	0.05	0.8192044	0.99	-0.4334632	0.5561533	0.8171075	1.109e-06	4.621e-07	0.1	1300	2.182	0.621956
0.1303542	86400	0.001515564	0.001372559	2.902243e-05	450	0.05	0.8072544	0.99	0.1021032	0.4412782	0.8813958	1.109e-06	4.621e-07	0.1	1300	2.182	0.5279353
0.1308457	86400	0.004124805	0.001270639	3.994314e-05	450	0.05	0.8434346	0.99	-0.2372544	0.4796646	0.8857326	1.109e-06	4.621e-07	0.1	1300	2.182	0.6289536
0.1303094	86400	0.003651273	0.001390306	4.798633e-05	450	0.05	0.8489035	0.99	-0.3915897	0.5145648	0.8964663	1.109e-06	4.621e-07	0.1	1300	2.182	0.5655085
0.1328185	86400	0.002496724	0.001690779	3.271234e-05	450	0.05	0.8371123	0.99	-0.2466874	0.5360267	0.8806238	1.109e-06	4.621e-07	0.1	1300	2.182	0.5728316
0.1271548	86400	0.003741833	0.0009794485	3.985931e-05	450	0.05	0.8244048	0.99	-0.4762775	0.5878121	0.8607367	1.109e-06	4.621e-07	0.1	1300	2.182	0.2997825
