date	sec	swe	alb
2004-12-25	-79.56	0.30	0.88
2004-12-26	-1668.85	0.32	0.88
2004-12-27	-3995.06	0.33	0.88
2004-12-28	-5099.91	0.34	0.88
2004-12-29	-4504.09	0.34	0.88
2004-12-30	-5309.20	0.34	0.88
2004-12-31	-2102.50	0.35	0.88
2005-01-01	-955.58	0.35	0.88
2005-01-02	-3003.68	0.35	0.88
2005-01-03	-3645.68	0.36	0.88
2005-01-04	-2388.70	0.36	0.87
2005-01-05	-1869.97	0.37	0.87
2005-01-06	-1567.13	0.37	0.88
2005-01-07	-256.71	0.37	0.86
2005-01-08	11.37	0.37	0.83
2005-01-09	-2458.29	0.37	0.82
2005-01-10	2401.83	0.37	0.80
2005-01-11	1876.67	0.37	0.79
2005-01-12	7568.14	0.38	0.77
2005-01-13	593.58	0.38	0.82
2005-01-14	-3441.09	0.38	0.82
2005-01-15	-5315.84	0.38	0.81
2005-01-16	-10178.66	0.38	0.80
2005-01-17	-6827.28	0.38	0.77
2005-01-18	-4061.23	0.39	0.84
2005-01-19	-4785.44	0.40	0.86
2005-01-20	-2583.64	0.43	0.87
2005-01-21	-4653.42	0.45	0.88
2005-01-22	-6178.28	0.47	0.88
2005-01-23	-7877.73	0.48	0.88
2005-01-24	-9861.87	0.49	0.88
2005-01-25	-11438.25	0.50	0.88
2005-01-26	-13509.96	0.50	0.88
2005-01-27	-14867.00	0.51	0.88
2005-01-28	-16237.74	0.51	0.88
2005-01-29	-16015.74	0.51	0.88
2005-01-30	-13830.45	0.51	0.88
2005-01-31	-7372.54	0.54	0.88
2005-02-01	-8156.96	0.55	0.88
2005-02-02	-7689.58	0.57	0.88
2005-02-03	-6597.90	0.58	0.88
2005-02-04	-10767.78	0.58	0.87
2005-02-05	-18067.52	0.58	0.85
2005-02-06	-21942.18	0.58	0.84
2005-02-07	-24452.45	0.58	0.83
2005-02-08	-20547.20	0.58	0.82
2005-02-09	-14605.07	0.58	0.81
2005-02-10	-7045.30	0.61	0.86
2005-02-11	-3066.52	0.62	0.87
2005-02-12	-8.61	0.64	0.84
2005-02-13	-5057.84	0.65	0.87
2005-02-14	-9669.32	0.65	0.87
2005-02-15	-11026.53	0.66	0.88
2005-02-16	-12464.00	0.67	0.88
2005-02-17	-13066.76	0.68	0.88
2005-02-18	-15624.20	0.68	0.88
2005-02-19	-14693.25	0.68	0.88
2005-02-20	-12719.82	0.68	0.88
2005-02-21	-12742.27	0.69	0.88
2005-02-22	-13599.01	0.70	0.88
2005-02-23	-14789.01	0.70	0.87
2005-02-24	-16955.66	0.70	0.87
2005-02-25	-15775.02	0.70	0.87
2005-02-26	-14443.68	0.71	0.87
2005-02-27	-18055.92	0.71	0.88
2005-02-28	-21887.28	0.72	0.88
2005-03-01	-24147.05	0.72	0.86
2005-03-02	-27057.75	0.72	0.85
2005-03-03	-27712.61	0.72	0.84
2005-03-04	-28129.40	0.72	0.84
2005-03-05	-24519.23	0.72	0.85
2005-03-06	-22375.24	0.73	0.87
2005-03-07	-20498.76	0.74	0.88
2005-03-08	-13615.35	0.75	0.88
2005-03-09	-11994.09	0.76	0.88
2005-03-10	-15913.78	0.76	0.88
2005-03-11	-13149.07	0.77	0.88
2005-03-12	-11640.92	0.78	0.88
2005-03-13	-10520.40	0.79	0.88
2005-03-14	-9130.09	0.79	0.88
2005-03-15	-8082.82	0.79	0.87
2005-03-16	1441.24	0.79	0.84
2005-03-17	19938.94	0.80	0.81
2005-03-18	49073.18	0.83	0.79
2005-03-19	44430.31	0.83	0.83
2005-03-20	32099.54	0.82	0.82
2005-03-21	23883.95	0.82	0.81
2005-03-22	18917.43	0.82	0.78
2005-03-23	26687.62	0.82	0.76
2005-03-24	33368.66	0.82	0.74
2005-03-25	44708.71	0.82	0.73
2005-03-26	50588.90	0.81	0.71
2005-03-27	55066.94	0.80	0.70
2005-03-28	57425.52	0.78	0.68
2005-03-29	55663.95	0.74	0.67
2005-03-30	48249.83	0.71	0.66
2005-03-31	38793.56	0.69	0.65
2005-04-01	30792.72	0.69	0.65
2005-04-02	28075.62	0.68	0.64
2005-04-03	30253.51	0.68	0.63
2005-04-04	35505.50	0.67	0.63
2005-04-05	43508.15	0.66	0.62
2005-04-06	46549.76	0.64	0.61
2005-04-07	50341.16	0.59	0.61
2005-04-08	41687.27	0.54	0.60
2005-04-09	33487.35	0.52	0.78
2005-04-10	26860.90	0.51	0.77
2005-04-11	27627.28	0.50	0.75
2005-04-12	30443.58	0.49	0.73
2005-04-13	32020.35	0.48	0.71
2005-04-14	32336.04	0.45	0.70
2005-04-15	32376.92	0.41	0.68
2005-04-16	30095.70	0.35	0.67
2005-04-17	24807.74	0.28	0.66
2005-04-18	19106.52	0.22	0.65
2005-04-19	13444.93	0.16	0.64
2005-04-20	8897.43	0.13	0.63
2005-04-21	4858.81	0.12	0.63
2005-04-22	5143.92	0.12	0.62
2005-04-23	6387.52	0.12	0.62
2005-04-24	6626.51	0.09	0.61
2005-04-25	3089.42	0.04	0.60
2005-04-26	0.00	0.00	0.88
2005-04-27	0.00	0.00	0.88
2005-04-28	0.00	0.00	0.88
2005-04-29	0.00	0.00	0.88
2005-04-30	0.00	0.00	0.88
2005-05-01	0.00	0.00	0.88
2005-05-02	0.00	0.00	0.88
2005-05-03	0.00	0.00	0.88
2005-05-04	0.00	0.00	0.88
2005-05-05	0.00	0.00	0.88
2005-05-06	0.00	0.00	0.88
2005-05-07	0.00	0.00	0.88
2005-05-08	-277.63	0.00	0.88
2005-05-09	-134.97	0.01	0.88
2005-05-10	-169.23	0.01	0.88
2005-05-11	-17.12	0.02	0.88
2005-05-12	264.02	0.02	0.85
2005-05-13	0.00	0.00	0.88
2005-05-14	0.00	0.00	0.88
2005-05-15	0.00	0.00	0.88
2005-05-16	0.00	0.00	0.88
2005-05-17	0.00	0.00	0.88
2005-05-18	0.00	0.00	0.88
2005-05-19	0.00	0.00	0.88
2005-05-20	0.00	0.00	0.88
2005-05-21	0.00	0.00	0.88
2005-05-22	0.00	0.00	0.88
2005-05-23	0.00	0.00	0.88
2005-05-24	0.00	0.00	0.88
2005-05-25	0.00	0.00	0.88
2005-05-26	0.00	0.00	0.88
2005-05-27	0.00	0.00	0.88
2005-05-28	0.00	0.00	0.88
2005-05-29	0.00	0.00	0.88
2005-05-30	0.00	0.00	0.88
2005-05-31	0.00	0.00	0.88
2005-06-01	0.00	0.00	0.88
2005-06-02	0.00	0.00	0.88
2005-06-03	0.00	0.00	0.88
2005-06-04	0.00	0.00	0.88
2005-06-05	0.00	0.00	0.88
2005-06-06	0.00	0.00	0.88
2005-06-07	0.00	0.00	0.88
2005-06-08	0.00	0.00	0.88
2005-06-09	0.00	0.00	0.88
2005-06-10	0.00	0.00	0.88
2005-06-11	0.00	0.00	0.88
2005-06-12	0.00	0.00	0.88
2005-06-13	0.00	0.00	0.88
2005-06-14	0.00	0.00	0.88
2005-06-15	0.00	0.00	0.88
2005-06-16	0.00	0.00	0.88
2005-06-17	0.00	0.00	0.88
2005-06-18	0.00	0.00	0.88
2005-06-19	0.00	0.00	0.88
2005-06-20	0.00	0.00	0.88
2005-06-21	0.00	0.00	0.88
2005-06-22	0.00	0.00	0.88
2005-06-23	0.00	0.00	0.88
2005-06-24	0.00	0.00	0.88
2005-06-25	0.00	0.00	0.88
2005-06-26	0.00	0.00	0.88
2005-06-27	0.00	0.00	0.88
2005-06-28	0.00	0.00	0.88
2005-06-29	0.00	0.00	0.88
2005-06-30	0.00	0.00	0.88
2005-07-01	0.00	0.00	0.88
2005-07-02	0.00	0.00	0.88
2005-07-03	0.00	0.00	0.88
2005-07-04	0.00	0.00	0.88
2005-07-05	0.00	0.00	0.88
2005-07-06	0.00	0.00	0.88
2005-07-07	0.00	0.00	0.88
2005-07-08	0.00	0.00	0.88
2005-07-09	0.00	0.00	0.88
2005-07-10	0.00	0.00	0.88
2005-07-11	0.00	0.00	0.88
2005-07-12	0.00	0.00	0.88
2005-07-13	0.00	0.00	0.88
2005-07-14	0.00	0.00	0.88
2005-07-15	0.00	0.00	0.88
2005-07-16	0.00	0.00	0.88
2005-07-17	0.00	0.00	0.88
2005-07-18	0.00	0.00	0.88
2005-07-19	0.00	0.00	0.88
2005-07-20	0.00	0.00	0.88
2005-07-21	0.00	0.00	0.88
2005-07-22	0.00	0.00	0.88
2005-07-23	0.00	0.00	0.88
2005-07-24	0.00	0.00	0.88
2005-07-25	0.00	0.00	0.88
2005-07-26	0.00	0.00	0.88
2005-07-27	0.00	0.00	0.88
2005-07-28	0.00	0.00	0.88
2005-07-29	0.00	0.00	0.88
2005-07-30	0.00	0.00	0.88
2005-07-31	0.00	0.00	0.88
2005-08-01	0.00	0.00	0.88
2005-08-02	0.00	0.00	0.88
2005-08-03	0.00	0.00	0.88
2005-08-04	0.00	0.00	0.88
2005-08-05	0.00	0.00	0.88
2005-08-06	0.00	0.00	0.88
2005-08-07	0.00	0.00	0.88
2005-08-08	0.00	0.00	0.88
2005-08-09	0.00	0.00	0.88
2005-08-10	0.00	0.00	0.88
2005-08-11	0.00	0.00	0.88
2005-08-12	0.00	0.00	0.88
2005-08-13	0.00	0.00	0.88
2005-08-14	0.00	0.00	0.88
2005-08-15	0.00	0.00	0.88
2005-08-16	0.00	0.00	0.88
2005-08-17	0.00	0.00	0.88
2005-08-18	0.00	0.00	0.88
2005-08-19	0.00	0.00	0.88
2005-08-20	0.00	0.00	0.88
2005-08-21	0.00	0.00	0.88
2005-08-22	0.00	0.00	0.88
2005-08-23	0.00	0.00	0.88
2005-08-24	0.00	0.00	0.88
2005-08-25	0.00	0.00	0.88
2005-08-26	0.00	0.00	0.88
2005-08-27	0.00	0.00	0.88
2005-08-28	0.00	0.00	0.88
2005-08-29	0.00	0.00	0.88
2005-08-30	0.00	0.00	0.88
2005-08-31	0.00	0.00	0.88
2005-09-01	0.00	0.00	0.88
2005-09-02	0.00	0.00	0.88
2005-09-03	0.00	0.00	0.88
2005-09-04	0.00	0.00	0.88
2005-09-05	0.00	0.00	0.88
2005-09-06	0.00	0.00	0.88
2005-09-07	0.00	0.00	0.88
2005-09-08	0.00	0.00	0.88
2005-09-09	0.00	0.00	0.88
2005-09-10	0.00	0.00	0.88
2005-09-11	0.00	0.00	0.88
2005-09-12	0.00	0.00	0.88
2005-09-13	0.00	0.00	0.88
2005-09-14	0.00	0.00	0.88
2005-09-15	0.00	0.00	0.88
2005-09-16	0.00	0.00	0.88
2005-09-17	0.00	0.00	0.88
2005-09-18	0.00	0.00	0.88
2005-09-19	0.00	0.00	0.88
2005-09-20	0.00	0.00	0.88
2005-09-21	0.00	0.00	0.88
2005-09-22	0.00	0.00	0.88
2005-09-23	0.00	0.00	0.88
2005-09-24	0.00	0.00	0.88
2005-09-25	0.00	0.00	0.88
2005-09-26	0.00	0.00	0.88
2005-09-27	0.00	0.00	0.88
2005-09-28	0.00	0.00	0.88
2005-09-29	0.00	0.00	0.88
2005-09-30	0.00	0.00	0.88
2005-10-01	0.00	0.00	0.88
2005-10-02	0.00	0.00	0.88
2005-10-03	0.00	0.00	0.88
2005-10-04	0.00	0.00	0.88
2005-10-05	0.00	0.00	0.88
2005-10-06	0.00	0.00	0.88
2005-10-07	0.00	0.00	0.88
2005-10-08	0.00	0.00	0.88
2005-10-09	0.00	0.00	0.88
2005-10-10	0.00	0.00	0.88
2005-10-11	0.00	0.00	0.88
2005-10-12	0.00	0.00	0.88
2005-10-13	0.00	0.00	0.88
2005-10-14	0.00	0.00	0.88
2005-10-15	0.00	0.00	0.88
2005-10-16	0.00	0.00	0.88
2005-10-17	0.00	0.00	0.88
2005-10-18	0.00	0.00	0.88
2005-10-19	0.00	0.00	0.88
2005-10-20	0.00	0.00	0.88
2005-10-21	0.00	0.00	0.88
2005-10-22	0.00	0.00	0.88
2005-10-23	0.00	0.00	0.88
2005-10-24	0.00	0.00	0.88
2005-10-25	0.00	0.00	0.88
2005-10-26	0.00	0.00	0.88
2005-10-27	0.00	0.00	0.88
2005-10-28	0.00	0.00	0.88
2005-10-29	0.00	0.00	0.88
2005-10-30	0.00	0.00	0.88
2005-10-31	0.00	0.00	0.88
2005-11-01	0.00	0.00	0.88
2005-11-02	0.00	0.00	0.88
2005-11-03	0.00	0.00	0.88
2005-11-04	0.00	0.00	0.88
2005-11-05	0.00	0.00	0.88
2005-11-06	0.00	0.00	0.88
2005-11-07	-509.87	0.00	0.85
2005-11-08	0.00	0.00	0.88
2005-11-09	0.00	0.00	0.88
2005-11-10	0.00	0.00	0.88
2005-11-11	0.00	0.00	0.88
2005-11-12	-664.12	0.00	0.85
2005-11-13	0.00	0.00	0.88
2005-11-14	0.00	0.00	0.88
2005-11-15	206.79	0.01	0.85
2005-11-16	-525.82	0.02	0.87
2005-11-17	-1319.14	0.03	0.88
2005-11-18	-1942.44	0.04	0.88
2005-11-19	-2261.38	0.04	0.88
2005-11-20	-1585.92	0.07	0.88
2005-11-21	-1954.41	0.09	0.88
2005-11-22	-2676.46	0.09	0.88
2005-11-23	-2329.43	0.09	0.88
2005-11-24	-3486.89	0.10	0.88
2005-11-25	-4364.38	0.10	0.88
2005-11-26	-4480.74	0.10	0.87
2005-11-27	-3846.21	0.10	0.87
2005-11-28	-2997.33	0.11	0.87
2005-11-29	-2390.80	0.11	0.87
2005-11-30	-3325.96	0.11	0.86
2005-12-01	-5416.40	0.11	0.85
2005-12-02	-4508.74	0.11	0.84
2005-12-03	-843.35	0.11	0.86
2005-12-04	-565.98	0.13	0.87
2005-12-05	-595.90	0.13	0.87
2005-12-06	-1524.44	0.13	0.87
2005-12-07	-1610.14	0.13	0.88
2005-12-08	-1631.42	0.14	0.88
2005-12-09	-2445.03	0.14	0.88
2005-12-10	-6161.55	0.14	0.87
2005-12-11	-3592.37	0.14	0.85
2005-12-12	-680.31	0.14	0.86
2005-12-13	-2060.27	0.14	0.86
2005-12-14	-1555.21	0.15	0.87
2005-12-15	-1607.56	0.18	0.88
2005-12-16	-2701.10	0.20	0.88
2005-12-17	-5216.72	0.21	0.88
2005-12-18	-5478.26	0.22	0.88
2005-12-19	-4864.11	0.24	0.88
2005-12-20	-2561.37	0.25	0.88
2005-12-21	-3218.63	0.26	0.88
2005-12-22	-2728.07	0.26	0.88
2005-12-23	-1902.04	0.27	0.88
2005-12-24	-1298.01	0.27	0.88
2005-12-25	-3664.28	0.28	0.88
2005-12-26	-6929.89	0.28	0.88
2005-12-27	-7210.15	0.29	0.88
2005-12-28	-8417.28	0.30	0.88
2005-12-29	-9680.89	0.30	0.88
2005-12-30	-11905.05	0.30	0.88
2005-12-31	-5915.88	0.31	0.88
2006-01-01	-3699.85	0.31	0.88
2006-01-02	-3548.91	0.31	0.88
2006-01-03	-4434.30	0.32	0.88
2006-01-04	-5191.97	0.32	0.88
2006-01-05	-5990.96	0.33	0.88
2006-01-06	-4132.29	0.33	0.87
2006-01-07	-3838.24	0.33	0.85
2006-01-08	-6746.51	0.33	0.84
2006-01-09	-10732.90	0.33	0.83
2006-01-10	-12280.24	0.33	0.82
2006-01-11	-10021.96	0.33	0.84
2006-01-12	-4822.63	0.33	0.83
2006-01-13	-6509.10	0.33	0.82
2006-01-14	-9738.44	0.33	0.81
2006-01-15	-12899.63	0.33	0.80
2006-01-16	-14055.21	0.33	0.79
2006-01-17	-9745.24	0.34	0.84
2006-01-18	-5778.36	0.35	0.86
2006-01-19	-7774.13	0.35	0.86
2006-01-20	-2075.25	0.36	0.87
2006-01-21	-3200.87	0.37	0.88
2006-01-22	-11712.13	0.37	0.86
2006-01-23	-18310.03	0.37	0.85
2006-01-24	-17658.24	0.37	0.84
2006-01-25	-15185.75	0.37	0.83
2006-01-26	-13764.27	0.37	0.83
2006-01-27	-15200.74	0.37	0.82
2006-01-28	-14722.00	0.37	0.81
2006-01-29	-14843.13	0.37	0.80
2006-01-30	-13390.00	0.37	0.78
2006-01-31	-11025.55	0.37	0.75
2006-02-01	-11616.35	0.37	0.74
2006-02-02	-13082.51	0.37	0.73
2006-02-03	-10766.01	0.37	0.72
2006-02-04	-8907.44	0.37	0.78
2006-02-05	-10449.17	0.37	0.77
2006-02-06	-11198.33	0.38	0.83
2006-02-07	-4145.09	0.41	0.86
2006-02-08	-3805.82	0.42	0.87
2006-02-09	-6796.10	0.44	0.88
2006-02-10	-7632.98	0.47	0.88
2006-02-11	-8346.82	0.47	0.88
2006-02-12	-9078.88	0.47	0.87
2006-02-13	-11462.14	0.47	0.85
2006-02-14	-12488.77	0.47	0.84
2006-02-15	-5843.14	0.48	0.86
2006-02-16	-2531.60	0.48	0.87
2006-02-17	-2212.49	0.49	0.87
2006-02-18	-2292.47	0.49	0.88
2006-02-19	-3102.46	0.49	0.86
2006-02-20	-1890.93	0.49	0.86
2006-02-21	-2795.67	0.49	0.85
2006-02-22	-4806.90	0.49	0.85
2006-02-23	-6791.42	0.50	0.86
2006-02-24	-10257.45	0.50	0.85
2006-02-25	-13370.27	0.50	0.85
2006-02-26	-13190.64	0.50	0.86
2006-02-27	-12845.68	0.50	0.87
2006-02-28	-11771.72	0.51	0.87
2006-03-01	-10732.42	0.52	0.88
2006-03-02	-12851.69	0.52	0.88
2006-03-03	-11583.02	0.53	0.88
2006-03-04	-10623.39	0.53	0.88
2006-03-05	-11234.04	0.53	0.88
2006-03-06	-9768.71	0.53	0.88
2006-03-07	-10270.09	0.54	0.88
2006-03-08	-12053.14	0.54	0.88
2006-03-09	-5005.45	0.57	0.88
2006-03-10	-3438.78	0.57	0.88
2006-03-11	-5807.75	0.59	0.88
2006-03-12	-12077.03	0.59	0.88
2006-03-13	-13709.87	0.59	0.88
2006-03-14	-15763.22	0.59	0.87
2006-03-15	-12956.62	0.60	0.87
2006-03-16	-10992.82	0.60	0.87
2006-03-17	-9691.63	0.60	0.87
2006-03-18	-8563.26	0.60	0.86
2006-03-19	-11999.12	0.60	0.85
2006-03-20	-10730.41	0.60	0.83
2006-03-21	-7776.29	0.60	0.85
2006-03-22	-9514.26	0.60	0.85
2006-03-23	-14033.04	0.60	0.84
2006-03-24	-12640.33	0.60	0.83
2006-03-25	517.81	0.61	0.80
2006-03-26	18726.98	0.62	0.78
2006-03-27	38341.05	0.62	0.76
2006-03-28	40921.88	0.60	0.74
2006-03-29	37246.19	0.58	0.77
2006-03-30	39435.97	0.57	0.75
2006-03-31	43644.66	0.54	0.73
2006-04-01	39652.29	0.49	0.71
2006-04-02	35422.39	0.45	0.70
2006-04-03	27953.31	0.42	0.71
2006-04-04	19360.10	0.41	0.78
2006-04-05	14448.70	0.41	0.78
2006-04-06	8439.00	0.41	0.78
2006-04-07	4403.71	0.41	0.77
2006-04-08	3002.81	0.41	0.75
2006-04-09	4022.86	0.41	0.73
2006-04-10	1272.44	0.43	0.83
2006-04-11	-1780.84	0.43	0.82
2006-04-12	-1756.42	0.43	0.83
2006-04-13	-141.31	0.44	0.86
2006-04-14	823.90	0.45	0.87
2006-04-15	5246.31	0.46	0.84
2006-04-16	23869.31	0.48	0.82
2006-04-17	30134.39	0.47	0.79
2006-04-18	28708.10	0.45	0.77
2006-04-19	27217.62	0.43	0.75
2006-04-20	28117.48	0.42	0.73
2006-04-21	29240.27	0.38	0.72
2006-04-22	26909.05	0.35	0.70
2006-04-23	23814.80	0.30	0.69
2006-04-24	19458.74	0.26	0.67
2006-04-25	17109.18	0.21	0.66
2006-04-26	12685.01	0.15	0.65
2006-04-27	7214.77	0.08	0.64
2006-04-28	3200.15	0.04	0.63
2006-04-29	1885.43	0.04	0.79
2006-04-30	1430.91	0.04	0.78
2006-05-01	1497.37	0.02	0.76
2006-05-02	0.00	0.00	0.88
2006-05-03	0.00	0.00	0.88
2006-05-04	0.00	0.00	0.88
2006-05-05	0.00	0.00	0.88
2006-05-06	0.00	0.00	0.88
2006-05-07	0.00	0.00	0.88
2006-05-08	0.00	0.00	0.88
2006-05-09	0.00	0.00	0.88
2006-05-10	0.00	0.00	0.88
2006-05-11	0.00	0.00	0.88
2006-05-12	0.00	0.00	0.88
2006-05-13	0.00	0.00	0.88
2006-05-14	0.00	0.00	0.88
2006-05-15	0.00	0.00	0.88
2006-05-16	0.00	0.00	0.88
2006-05-17	0.00	0.00	0.88
2006-05-18	0.00	0.00	0.88
2006-05-19	0.00	0.00	0.88
2006-05-20	0.00	0.00	0.88
2006-05-21	0.00	0.00	0.88
2006-05-22	0.00	0.00	0.88
2006-05-23	0.00	0.00	0.88
2006-05-24	0.00	0.00	0.88
2006-05-25	0.00	0.00	0.88
2006-05-26	0.00	0.00	0.88
2006-05-27	0.00	0.00	0.88
2006-05-28	0.00	0.00	0.88
2006-05-29	0.00	0.00	0.88
2006-05-30	0.00	0.00	0.88
2006-05-31	0.00	0.00	0.88
2006-06-01	0.00	0.00	0.88
2006-06-02	0.00	0.00	0.88
2006-06-03	0.00	0.00	0.88
2006-06-04	0.00	0.00	0.88
2006-06-05	0.00	0.00	0.88
2006-06-06	0.00	0.00	0.88
2006-06-07	0.00	0.00	0.88
2006-06-08	0.00	0.00	0.88
2006-06-09	0.00	0.00	0.88
2006-06-10	0.00	0.00	0.88
2006-06-11	0.00	0.00	0.88
2006-06-12	0.00	0.00	0.88
2006-06-13	0.00	0.00	0.88
2006-06-14	0.00	0.00	0.88
2006-06-15	0.00	0.00	0.88
2006-06-16	0.00	0.00	0.88
2006-06-17	0.00	0.00	0.88
2006-06-18	0.00	0.00	0.88
2006-06-19	0.00	0.00	0.88
2006-06-20	0.00	0.00	0.88
2006-06-21	0.00	0.00	0.88
2006-06-22	0.00	0.00	0.88
2006-06-23	0.00	0.00	0.88
2006-06-24	0.00	0.00	0.88
2006-06-25	0.00	0.00	0.88
2006-06-26	0.00	0.00	0.88
2006-06-27	0.00	0.00	0.88
2006-06-28	0.00	0.00	0.88
2006-06-29	0.00	0.00	0.88
2006-06-30	0.00	0.00	0.88
2006-07-01	0.00	0.00	0.88
2006-07-02	0.00	0.00	0.88
2006-07-03	0.00	0.00	0.88
2006-07-04	0.00	0.00	0.88
2006-07-05	0.00	0.00	0.88
2006-07-06	0.00	0.00	0.88
2006-07-07	0.00	0.00	0.88
2006-07-08	0.00	0.00	0.88
2006-07-09	0.00	0.00	0.88
2006-07-10	0.00	0.00	0.88
2006-07-11	0.00	0.00	0.88
2006-07-12	0.00	0.00	0.88
2006-07-13	0.00	0.00	0.88
2006-07-14	0.00	0.00	0.88
2006-07-15	0.00	0.00	0.88
2006-07-16	0.00	0.00	0.88
2006-07-17	0.00	0.00	0.88
2006-07-18	0.00	0.00	0.88
2006-07-19	0.00	0.00	0.88
2006-07-20	0.00	0.00	0.88
2006-07-21	0.00	0.00	0.88
2006-07-22	0.00	0.00	0.88
2006-07-23	0.00	0.00	0.88
2006-07-24	0.00	0.00	0.88
2006-07-25	0.00	0.00	0.88
2006-07-26	0.00	0.00	0.88
2006-07-27	0.00	0.00	0.88
2006-07-28	0.00	0.00	0.88
2006-07-29	0.00	0.00	0.88
2006-07-30	0.00	0.00	0.88
2006-07-31	0.00	0.00	0.88
2006-08-01	0.00	0.00	0.88
2006-08-02	0.00	0.00	0.88
2006-08-03	0.00	0.00	0.88
2006-08-04	0.00	0.00	0.88
2006-08-05	0.00	0.00	0.88
2006-08-06	0.00	0.00	0.88
2006-08-07	0.00	0.00	0.88
2006-08-08	0.00	0.00	0.88
2006-08-09	0.00	0.00	0.88
2006-08-10	0.00	0.00	0.88
2006-08-11	0.00	0.00	0.88
2006-08-12	0.00	0.00	0.88
2006-08-13	0.00	0.00	0.88
2006-08-14	0.00	0.00	0.88
2006-08-15	0.00	0.00	0.88
2006-08-16	0.00	0.00	0.88
2006-08-17	0.00	0.00	0.88
2006-08-18	0.00	0.00	0.88
2006-08-19	0.00	0.00	0.88
2006-08-20	0.00	0.00	0.88
2006-08-21	0.00	0.00	0.88
2006-08-22	0.00	0.00	0.88
2006-08-23	0.00	0.00	0.88
2006-08-24	0.00	0.00	0.88
2006-08-25	0.00	0.00	0.88
2006-08-26	0.00	0.00	0.88
2006-08-27	0.00	0.00	0.88
2006-08-28	0.00	0.00	0.88
2006-08-29	0.00	0.00	0.88
2006-08-30	0.00	0.00	0.88
2006-08-31	0.00	0.00	0.88
2006-09-01	0.00	0.00	0.88
2006-09-02	0.00	0.00	0.88
2006-09-03	0.00	0.00	0.88
2006-09-04	0.00	0.00	0.88
2006-09-05	0.00	0.00	0.88
2006-09-06	0.00	0.00	0.88
2006-09-07	0.00	0.00	0.88
2006-09-08	0.00	0.00	0.88
2006-09-09	0.00	0.00	0.88
2006-09-10	0.00	0.00	0.88
2006-09-11	0.00	0.00	0.88
2006-09-12	0.00	0.00	0.88
2006-09-13	0.00	0.00	0.88
2006-09-14	0.00	0.00	0.88
2006-09-15	0.00	0.00	0.88
2006-09-16	0.00	0.00	0.88
2006-09-17	0.00	0.00	0.88
2006-09-18	0.00	0.00	0.88
2006-09-19	0.00	0.00	0.88
2006-09-20	0.00	0.00	0.88
2006-09-21	0.00	0.00	0.88
2006-09-22	0.00	0.00	0.88
2006-09-23	0.00	0.00	0.88
2006-09-24	0.00	0.00	0.88
2006-09-25	0.00	0.00	0.88
2006-09-26	0.00	0.00	0.88
2006-09-27	0.00	0.00	0.88
2006-09-28	0.00	0.00	0.88
2006-09-29	0.00	0.00	0.88
2006-09-30	0.00	0.00	0.88
2006-10-01	0.00	0.00	0.88
2006-10-02	0.00	0.00	0.88
2006-10-03	0.00	0.00	0.88
2006-10-04	0.00	0.00	0.88
2006-10-05	0.00	0.00	0.88
2006-10-06	0.00	0.00	0.88
2006-10-07	0.00	0.00	0.88
2006-10-08	0.00	0.00	0.88
2006-10-09	0.00	0.00	0.88
2006-10-10	0.00	0.00	0.88
2006-10-11	0.00	0.00	0.88
2006-10-12	0.00	0.00	0.88
2006-10-13	0.00	0.00	0.88
2006-10-14	0.00	0.00	0.88
2006-10-15	0.00	0.00	0.88
2006-10-16	0.00	0.00	0.88
2006-10-17	0.00	0.00	0.88
2006-10-18	0.00	0.00	0.88
2006-10-19	0.00	0.00	0.88
2006-10-20	0.00	0.00	0.88
2006-10-21	0.00	0.00	0.88
2006-10-22	0.00	0.00	0.88
2006-10-23	0.00	0.00	0.88
2006-10-24	0.00	0.00	0.88
2006-10-25	0.00	0.00	0.88
2006-10-26	0.00	0.00	0.88
2006-10-27	0.00	0.00	0.88
2006-10-28	0.00	0.00	0.88
2006-10-29	0.00	0.00	0.88
2006-10-30	0.00	0.00	0.88
2006-10-31	0.00	0.00	0.88
2006-11-01	-631.69	0.01	0.88
2006-11-02	-2349.26	0.02	0.88
2006-11-03	-1871.17	0.02	0.88
2006-11-04	-852.25	0.04	0.88
2006-11-05	2973.21	0.04	0.85
2006-11-06	846.10	0.01	0.82
2006-11-07	295.37	0.00	0.80
2006-11-08	0.00	0.00	0.88
2006-11-09	0.00	0.00	0.88
2006-11-10	-605.23	0.00	0.88
2006-11-11	-368.21	0.01	0.88
2006-11-12	-386.79	0.02	0.88
2006-11-13	9.22	0.02	0.88
2006-11-14	0.00	0.00	0.88
2006-11-15	0.00	0.00	0.88
2006-11-16	0.00	0.00	0.88
2006-11-17	0.00	0.00	0.88
2006-11-18	0.00	0.00	0.88
2006-11-19	0.00	0.00	0.88
2006-11-20	0.00	0.00	0.88
2006-11-21	0.00	0.00	0.88
2006-11-22	-182.53	0.00	0.88
2006-11-23	-177.66	0.00	0.88
2006-11-24	0.00	0.00	0.88
2006-11-25	0.00	0.00	0.88
2006-11-26	0.00	0.00	0.88
2006-11-27	0.00	0.00	0.88
2006-11-28	0.00	0.00	0.88
2006-11-29	0.00	0.00	0.88
2006-11-30	0.00	0.00	0.88
2006-12-01	-921.14	0.00	0.85
2006-12-02	-635.67	0.00	0.82
2006-12-03	0.00	0.00	0.88
